#id	month	title
1106619	2015-02	GM
1106619	2015-02	GM
13705490	2015-02	FM
14115212	2015-02	FM
323195	2015-02	IM
2800101	2015-02	GM
13400010	2015-02	WGM
15000621	2015-02	WFM
4107799	2015-02	FM
1205722	2015-02	WFM
1202936	2015-02	IM
14531356	2015-02	FM
14104571	2015-02	WFM
2009161	2015-02	IM
4119177	2015-02	FM
627089	2015-02	GM
11600306	2015-02	IM
4171438	2015-02	FM
4123433	2015-02	FM
14400030	2015-02	GM
4168470	2015-02	FM
904031	2015-02	FM
24120200	2015-02	WFM
4186290	2015-02	FM
106720	2015-02	FM
2212382	2015-02	FM
916811	2015-02	GM
6300510	2015-02	FM
2201267	2015-02	FM
1502930	2015-02	CM
13900404	2015-02	IM
3500560	2015-02	FM
1702238	2015-02	FM
1005286	2015-02	GM
14601060	2015-02	IM
14104369	2015-02	GM
4190068	2015-02	FM
14300192	2015-02	GM
14300478	2015-02	CM
3200043	2015-02	IM
14300800	2015-02	WIM
14300044	2015-02	FM
14400596	2015-02	IM
2017229	2015-02	FM
13900331	2015-02	FM
13900056	2015-02	IM
4150139	2015-02	FM
4129300	2015-02	FM
4104404	2015-02	IM
14117665	2015-02	WGM
24112127	2015-02	FM
4122780	2015-02	IM
4179374	2015-02	WIM
4102266	2015-02	GM
34106615	2015-02	WFM
13900889	2015-02	IM
13701142	2015-02	FM
2000741	2015-02	GM
12800368	2015-02	FM
5001900	2015-02	FM
906115	2015-02	FM
1602527	2015-02	IM
5300754	2015-02	FM
701262	2015-02	FM
13700600	2015-02	WFM
14100789	2015-02	WFM
14200694	2015-02	WFM
4621670	2015-02	CM
3203832	2015-02	WFM
2051192	2015-02	FM
413003	2015-02	FM
659487	2015-02	IM
2613190	2015-02	FM
7101465	2015-02	FM
4638530	2015-02	FM
4601025	2015-02	IM
7700598	2015-02	WCM
7700954	2015-02	CM
209511	2015-02	IM
701394	2015-02	IM
4601670	2015-02	IM
12503029	2015-02	FM
6300278	2015-02	WFM
100323	2015-02	IM
617334	2015-02	FM
1400410	2015-02	FM
1400827	2015-02	FM
1400150	2015-02	IM
1400541	2015-02	IM
909360	2015-02	FM
100196	2015-02	GM
614858	2015-02	FM
5400139	2015-02	FM
24176460	2015-02	FM
4140338	2015-02	FM
13501151	2015-02	WIM
24110647	2015-02	WFM
4124758	2015-02	WIM
500216	2015-02	FM
2204347	2015-02	FM
8500223	2015-02	CM
22247017	2015-02	FM
3700160	2015-02	FM
3100022	2015-02	FM
6600220	2015-02	CM
121576	2015-02	CM
14113295	2015-02	IM
304379	2015-02	IM
4122070	2015-02	FM
1104527	2015-02	WFM
1000039	2015-02	GM
2205220	2015-02	FM
4129679	2015-02	FM
4148088	2015-02	FM
4117263	2015-02	IM
5102456	2015-02	FM
3507475	2015-02	FM
3900770	2015-02	FM
2208369	2015-02	FM
3800580	2015-02	FM
4427467	2015-02	FM
7301057	2015-02	WIM
4130715	2015-02	IM
4198662	2015-02	WFM
310840	2015-02	FM
4206827	2015-02	IM
5016193	2015-02	WGM
10100075	2015-02	IM
2150603	2015-02	CM
2101793	2015-02	FM
2100312	2015-02	FM
34168807	2015-02	WCM
400971	2015-02	FM
6300065	2015-02	IM
6349250	2015-02	FM
24149179	2015-02	FM
1002040	2015-02	FM
300314	2015-02	IM
14606518	2015-02	FM
1005375	2015-02	FM
101966	2015-02	GM
916056	2015-02	FM
2900041	2015-02	GM
600024	2015-02	GM
4154096	2015-02	FM
2900220	2015-02	GM
113026	2015-02	FM
400033	2015-02	GM
4205456	2015-02	WFM
4617908	2015-02	WFM
602272	2015-02	FM
4615000	2015-02	IM
4300718	2015-02	CM
13902784	2015-02	FM
916609	2015-02	FM
2900238	2015-02	GM
4158083	2015-02	FM
4134494	2015-02	IM
4154029	2015-02	WFM
1107470	2015-02	FM
24105767	2015-02	FM
13500597	2015-02	IM
307483	2015-02	FM
1010891	2015-02	GM
4603842	2015-02	FM
832545	2015-02	FM
2600510	2015-02	FM
2600013	2015-02	GM
1016016	2015-02	CM
14400200	2015-02	FM
1004379	2015-02	FM
4646258	2015-02	IM
2001667	2015-02	FM
1200569	2015-02	FM
14515555	2015-02	FM
14603314	2015-02	WGM
14603616	2015-02	FM
929310	2015-02	FM
2402564	2015-02	FM
4121368	2015-02	IM
1603175	2015-02	FM
5055903	2015-02	WFM
6201903	2015-02	WCM
5006449	2015-02	FM
5001668	2015-02	GM
14100479	2015-02	IM
15400018	2015-02	CM
10000100	2015-02	FM
1116657	2015-02	FM
1119966	2015-02	IM
4614640	2015-02	FM
1600095	2015-02	IM
14604078	2015-02	FM
4601378	2015-02	FM
13300296	2015-02	IM
15000303	2015-02	IM
923702	2015-02	FM
920371	2015-02	FM
920754	2015-02	IM
905135	2015-02	IM
1217674	2015-02	FM
1200720	2015-02	FM
14300621	2015-02	IM
1601776	2015-02	GM
4608801	2015-02	WFM
4600274	2015-02	GM
916013	2015-02	FM
916374	2015-02	FM
14503654	2015-02	FM
906441	2015-02	FM
1100220	2015-02	IM
907839	2015-02	FM
904333	2015-02	FM
938190	2015-02	IM
902560	2015-02	IM
15000257	2015-02	GM
5029104	2015-02	IM
24120227	2015-02	IM
904953	2015-02	FM
4611829	2015-02	FM
4612477	2015-02	WFM
4676386	2015-02	IM
11601086	2015-02	FM
11600748	2015-02	GM
2600838	2015-02	WIM
4135938	2015-02	FM
12800740	2015-02	WFM
4223098	2015-02	FM
14113309	2015-02	FM
1604651	2015-02	FM
932027	2015-02	FM
4202708	2015-02	CM
4208412	2015-02	FM
14110229	2015-02	FM
3202313	2015-02	FM
4300548	2015-02	FM
400130	2015-02	GM
402427	2015-02	FM
4603362	2015-02	FM
1112236	2015-02	FM
600431	2015-02	IM
14300567	2015-02	IM
1004220	2015-02	CM
1232835	2015-02	CM
4207750	2015-02	WFM
4202449	2015-02	FM
2900319	2015-02	IM
1200399	2015-02	IM
2902257	2015-02	GM
15000320	2015-02	FM
2300087	2015-02	GM
4630564	2015-02	FM
1604759	2015-02	FM
1000799	2015-02	FM
4001249	2015-02	WIM
2007150	2015-02	IM
4600711	2015-02	IM
4627679	2015-02	WIM
4600908	2015-02	FM
14105810	2015-02	IM
4110110	2015-02	WFM
2801795	2015-02	IM
14600293	2015-02	FM
2300117	2015-02	GM
4665570	2015-02	FM
827061	2015-02	IM
1006673	2015-02	GM
1100068	2015-02	IM
2800454	2015-02	FM
4168720	2015-02	FM
34165980	2015-02	WCM
656666	2015-02	FM
3201821	2015-02	FM
4106970	2015-02	WGM
24110663	2015-02	FM
4120159	2015-02	IM
4611799	2015-02	GM
14104547	2015-02	IM
14106965	2015-02	IM
13505300	2015-02	FM
13505300	2015-02	FM
4611454	2015-02	FM
14602032	2015-02	WFM
920711	2015-02	FM
2604450	2015-02	FM
14502569	2015-02	GM
4636988	2015-02	FM
2036762	2015-02	FM
24122939	2015-02	FM
1500341	2015-02	FM
4610768	2015-02	FM
4616499	2015-02	FM
14500868	2015-02	FM
825263	2015-02	FM
4205383	2015-02	WIM
4116275	2015-02	IM
4109651	2015-02	WGM
4606710	2015-02	FM
304760	2015-02	GM
4699360	2015-02	WGM
4628209	2015-02	FM
14515580	2015-02	FM
14900866	2015-02	IM
14900866	2015-02	IM
1304313	2015-02	WFM
4610598	2015-02	FM
4166060	2015-02	FM
14900025	2015-02	GM
1200070	2015-02	IM
913545	2015-02	WFM
14500833	2015-02	FM
2904578	2015-02	FM
928682	2015-02	WGM
922692	2015-02	GM
902969	2015-02	FM
916587	2015-02	FM
931411	2015-02	WIM
912824	2015-02	FM
916366	2015-02	GM
928640	2015-02	WFM
15000796	2015-02	IM
15000192	2015-02	FM
3203689	2015-02	FM
916471	2015-02	FM
15002594	2015-02	WFM
908207	2015-02	FM
1502964	2015-02	IM
1501160	2015-02	CM
1126423	2015-02	WCM
1504258	2015-02	WFM
4126564	2015-02	FM
4617134	2015-02	FM
4160800	2015-02	WFM
2600285	2015-02	FM
14104318	2015-02	IM
1119591	2015-02	IM
810339	2015-02	FM
1601288	2015-02	FM
406686	2015-02	FM
4601807	2015-02	FM
4108450	2015-02	FM
2917173	2015-02	FM
2001152	2015-02	FM
2900998	2015-02	FM
2900696	2015-02	FM
4621964	2015-02	FM
14910560	2015-02	FM
312509	2015-02	FM
1402765	2015-02	FM
1600818	2015-02	FM
308013	2015-02	CM
300500	2015-02	IM
1002694	2015-02	FM
14102757	2015-02	WGM
2000750	2015-02	IM
600504	2015-02	FM
2026414	2015-02	FM
11601310	2015-02	IM
14113473	2015-02	IM
4107616	2015-02	WFM
119296	2015-02	WCM
14905868	2015-02	WFM
4151194	2015-02	WFM
900150	2015-02	GM
2015315	2015-02	GM
910619	2015-02	WFM
1600290	2015-02	FM
609544	2015-02	WIM
4687400	2015-02	IM
815853	2015-02	FM
813761	2015-02	FM
810975	2015-02	FM
313920	2015-02	FM
14109395	2015-02	WGM
2005239	2015-02	FM
616753	2015-02	FM
1106821	2015-02	FM
24606073	2015-02	IM
4153227	2015-02	FM
4108558	2015-02	WGM
14124300	2015-02	FM
14126788	2015-02	FM
1112708	2015-02	IM
1126687	2015-02	IM
1503758	2015-02	FM
14601664	2015-02	FM
1319620	2015-02	IM
318949	2015-02	FM
1601512	2015-02	FM
4157486	2015-02	FM
24107131	2015-02	GM
4601688	2015-02	FM
13503758	2015-02	GM
931179	2015-02	IM
4109090	2015-02	WFM
13600095	2015-02	GM
24119300	2015-02	WIM
1102141	2015-02	FM
8600759	2015-02	WFM
2111845	2015-02	CM
22230858	2015-02	FM
22275991	2015-02	FM
2204509	2015-02	IM
2218534	2015-02	IM
2203650	2015-02	FM
22230874	2015-02	FM
101125	2015-02	FM
144258	2015-02	CM
4409205	2015-02	CM
1203363	2015-02	GM
919462	2015-02	IM
3500420	2015-02	FM
1203479	2015-02	FM
4129903	2015-02	WGM
7103867	2015-02	FM
4134710	2015-02	FM
9300228	2015-02	CM
4804015	2015-02	WCM
7100469	2015-02	IM
7101937	2015-02	IM
7101937	2015-02	IM
4135016	2015-02	WFM
4113063	2015-02	FM
11400099	2015-02	WCM
4700040	2015-02	FM
13602284	2015-02	IM
14500205	2015-02	GM
14503514	2015-02	FM
14504928	2015-02	WFM
4127943	2015-02	FM
24100390	2015-02	FM
4137728	2015-02	WGM
13413937	2015-02	CM
24149357	2015-02	FM
7105827	2015-02	WFM
7100370	2015-02	WIM
14401762	2015-02	FM
2002124	2015-02	FM
12800112	2015-02	GM
9301143	2015-02	FM
10204482	2015-02	WFM
10201220	2015-02	WFM
13710419	2015-02	WCM
4144139	2015-02	FM
4170407	2015-02	FM
702021	2015-02	FM
14100487	2015-02	GM
4125312	2015-02	IM
14105500	2015-02	GM
100889	2015-02	FM
4900910	2015-02	WCM
1300385	2015-02	FM
400980	2015-02	GM
5005370	2015-02	GM
5058422	2015-02	IM
4159799	2015-02	FM
2100037	2015-02	GM
14600773	2015-02	FM
13600664	2015-02	IM
2106388	2015-02	IM
7100167	2015-02	GM
305782	2015-02	FM
4131290	2015-02	IM
14106558	2015-02	IM
4187342	2015-02	FM
4187814	2015-02	FM
5300010	2015-02	FM
4155513	2015-02	WFM
14104440	2015-02	IM
7101651	2015-02	FM
24111643	2015-02	WFM
3300234	2015-02	FM
4116518	2015-02	IM
7105380	2015-02	WFM
709034	2015-02	FM
4120922	2015-02	IM
4102991	2015-02	IM
24108669	2015-02	FM
2802007	2015-02	GM
1300474	2015-02	FM
2600056	2015-02	GM
4180593	2015-02	FM
4135156	2015-02	FM
5002532	2015-02	IM
14501759	2015-02	WFM
311286	2015-02	FM
4657101	2015-02	IM
4116437	2015-02	WIM
1700553	2015-02	FM
1700200	2015-02	IM
4100638	2015-02	GM
11601884	2015-02	IM
4168518	2015-02	FM
24102610	2015-02	FM
13900463	2015-02	GM
916315	2015-02	FM
4102142	2015-02	GM
4125738	2015-02	FM
24109606	2015-02	WFM
4130944	2015-02	WIM
14903563	2015-02	FM
302767	2015-02	WFM
2400413	2015-02	FM
5019184	2015-02	IM
5003474	2015-02	WGM
5006511	2015-02	WFM
5028183	2015-02	IM
5001099	2015-02	WCM
25046497	2015-02	WCM
1101013	2015-02	FM
1126881	2015-02	GM
1010824	2015-02	GM
1600494	2015-02	FM
1107232	2015-02	FM
4114060	2015-02	IM
4148118	2015-02	FM
13506170	2015-02	FM
4148789	2015-02	WFM
1100475	2015-02	IM
7801076	2015-02	CM
1100521	2015-02	IM
1100602	2015-02	IM
1402137	2015-02	FM
4133358	2015-02	IM
4611993	2015-02	FM
4119983	2015-02	FM
4604997	2015-02	FM
14116472	2015-02	FM
4198689	2015-02	FM
4154916	2015-02	FM
1118188	2015-02	IM
1206532	2015-02	FM
727105	2015-02	FM
733776	2015-02	IM
1205064	2015-02	GM
722901	2015-02	GM
701270	2015-02	IM
705624	2015-02	FM
724378	2015-02	IM
700347	2015-02	IM
719056	2015-02	FM
1112163	2015-02	FM
1122681	2015-02	WGM
1106678	2015-02	WFM
710466	2015-02	IM
1112228	2015-02	IM
705675	2015-02	FM
700924	2015-02	FM
715670	2015-02	IM
700355	2015-02	IM
717614	2015-02	FM
14901307	2015-02	FM
1002457	2015-02	WGM
1103440	2015-02	WIM
100366	2015-02	IM
1100050	2015-02	IM
1116916	2015-02	IM
701157	2015-02	FM
1118455	2015-02	WFM
1202600	2015-02	IM
706019	2015-02	IM
702412	2015-02	FM
3202585	2015-02	FM
3202640	2015-02	WIM
1126431	2015-02	FM
1116738	2015-02	WIM
1110535	2015-02	IM
1100424	2015-02	IM
1100262	2015-02	IM
12521213	2015-02	FM
13600214	2015-02	IM
1600680	2015-02	FM
2208466	2015-02	FM
701904	2015-02	IM
307491	2015-02	FM
4132254	2015-02	WFM
610151	2015-02	FM
916412	2015-02	GM
933341	2015-02	WFM
909378	2015-02	FM
4602650	2015-02	FM
1201123	2015-02	FM
12200875	2015-02	FM
4624530	2015-02	FM
2054019	2015-02	FM
601918	2015-02	WFM
4800150	2015-02	FM
10600701	2015-02	IM
13401661	2015-02	GM
4100760	2015-02	GM
701289	2015-02	FM
7000162	2015-02	CM
4123018	2015-02	WFM
19600038	2015-02	CM
9300201	2015-02	GM
303445	2015-02	GM
2616378	2015-02	CM
4136187	2015-02	FM
801798	2015-02	FM
2226952	2015-02	CM
10621199	2015-02	CM
10621202	2015-02	FM
7100353	2015-02	WIM
501018	2015-02	FM
13601040	2015-02	WIM
406970	2015-02	FM
5710413	2015-02	CM
3206882	2015-02	FM
2617579	2015-02	WCM
5704820	2015-02	WFM
5800048	2015-02	IM
1011316	2015-02	IM
5801974	2015-02	CM
5800773	2015-02	WCM
8603642	2015-02	WGM
729159	2015-02	WFM
7000464	2015-02	WCM
7000332	2015-02	CM
15000818	2015-02	FM
939340	2015-02	FM
15600122	2015-02	CM
2059630	2015-02	IM
2078856	2015-02	CM
2001160	2015-02	IM
5007844	2015-02	IM
5007844	2015-02	IM
25005600	2015-02	WFM
4186354	2015-02	WFM
1204424	2015-02	FM
14124327	2015-02	WIM
3201961	2015-02	IM
3900096	2015-02	CM
2024209	2015-02	IM
5107180	2015-02	FM
4157184	2015-02	FM
1112988	2015-02	WFM
1211706	2015-02	FM
1209183	2015-02	FM
4120256	2015-02	FM
4119894	2015-02	IM
4175840	2015-02	WIM
1510045	2015-02	IM
5082749	2015-02	WFM
4800257	2015-02	CM
2000180	2015-02	GM
14114089	2015-02	GM
14116693	2015-02	WFM
2807262	2015-02	FM
800287	2015-02	FM
13702149	2015-02	WFM
703770	2015-02	FM
800384	2015-02	FM
4206282	2015-02	FM
800074	2015-02	IM
702595	2015-02	IM
2401878	2015-02	FM
2001365	2015-02	IM
2208903	2015-02	FM
4128605	2015-02	FM
400246	2015-02	IM
13300156	2015-02	FM
6200117	2015-02	WCM
5800439	2015-02	CM
5800927	2015-02	WFM
2606534	2015-02	IM
9300180	2015-02	CM
2600250	2015-02	FM
407836	2015-02	FM
2000393	2015-02	IM
1122452	2015-02	GM
4153626	2015-02	FM
4143876	2015-02	FM
4127757	2015-02	FM
3400719	2015-02	FM
4122739	2015-02	IM
1200739	2015-02	FM
2004526	2015-02	WIM
1185934	2015-02	CM
7100175	2015-02	FM
6200176	2015-02	FM
5707722	2015-02	FM
5707714	2015-02	WCM
5704723	2015-02	CM
401269	2015-02	FM
2100126	2015-02	FM
5054290	2015-02	WCM
3520528	2015-02	WCM
2299100	2015-02	FM
24152277	2015-02	FM
4199731	2015-02	FM
906450	2015-02	FM
500984	2015-02	IM
4613856	2015-02	IM
5117674	2015-02	CM
4163370	2015-02	IM
8700125	2015-02	WFM
6345492	2015-02	WCM
13700022	2015-02	GM
14000482	2015-02	FM
6325157	2015-02	FM
100269	2015-02	IM
1026356	2015-02	FM
1021249	2015-02	CM
4138031	2015-02	FM
4165721	2015-02	FM
4134605	2015-02	FM
5800056	2015-02	FM
5801621	2015-02	CM
1212524	2015-02	WFM
1201700	2015-02	WGM
2601192	2015-02	FM
2601818	2015-02	IM
1413767	2015-02	IM
14900610	2015-02	FM
4136268	2015-02	FM
13302531	2015-02	GM
24103322	2015-02	WFM
2204177	2015-02	IM
2109220	2015-02	WIM
2111047	2015-02	FM
708780	2015-02	WFM
708801	2015-02	WFM
24607541	2015-02	IM
4120051	2015-02	FM
4121481	2015-02	FM
13600486	2015-02	WIM
24120308	2015-02	FM
4194578	2015-02	WFM
14116774	2015-02	FM
4182510	2015-02	FM
1300423	2015-02	FM
622591	2015-02	IM
2210576	2015-02	FM
3803457	2015-02	FM
11400331	2015-02	CM
902977	2015-02	FM
14400359	2015-02	FM
14400189	2015-02	FM
902578	2015-02	IM
735582	2015-02	FM
4611500	2015-02	GM
1610228	2015-02	FM
13500996	2015-02	WIM
13501429	2015-02	GM
24114910	2015-02	WFM
4193644	2015-02	FM
1602047	2015-02	WFM
5008514	2015-02	FM
4611683	2015-02	FM
1603841	2015-02	FM
6203000	2015-02	WFM
13002864	2015-02	WFM
12300217	2015-02	CM
12300179	2015-02	CM
2605058	2015-02	FM
13002627	2015-02	FM
14902052	2015-02	WGM
5009154	2015-02	IM
5900140	2015-02	FM
612120	2015-02	FM
412856	2015-02	FM
4600720	2015-02	IM
1002899	2015-02	CM
4607759	2015-02	IM
4602668	2015-02	FM
4615964	2015-02	FM
4638760	2015-02	FM
9902759	2015-02	WFM
4613112	2015-02	IM
2001276	2015-02	FM
5001013	2015-02	WIM
5000033	2015-02	GM
200794	2015-02	FM
1605020	2015-02	FM
400637	2015-02	IM
402117	2015-02	FM
1504991	2015-02	IM
12600113	2015-02	CM
405205	2015-02	FM
2400081	2015-02	FM
2300982	2015-02	IM
2300958	2015-02	IM
2300109	2015-02	GM
4611713	2015-02	FM
2001543	2015-02	FM
2001683	2015-02	FM
1723995	2015-02	CM
5600464	2015-02	WCM
404209	2015-02	CM
2300060	2015-02	IM
2300753	2015-02	WFM
2300281	2015-02	FM
406104	2015-02	CM
425443	2015-02	CM
1438832	2015-02	FM
8602417	2015-02	WGM
14900106	2015-02	IM
718092	2015-02	WFM
300438	2015-02	IM
706850	2015-02	CM
409111	2015-02	WFM
1006185	2015-02	FM
13500325	2015-02	GM
4188845	2015-02	FM
14105381	2015-02	FM
4131258	2015-02	FM
1706446	2015-02	GM
500534	2015-02	FM
13613855	2015-02	FM
13700510	2015-02	IM
5000165	2015-02	IM
24114928	2015-02	FM
1500112	2015-02	IM
14202441	2015-02	FM
4137698	2015-02	FM
4303733	2015-02	WFM
24177938	2015-02	FM
2002604	2015-02	FM
1000012	2015-02	GM
1001051	2015-02	FM
1000918	2015-02	FM
1026399	2015-02	FM
4140419	2015-02	GM
4193172	2015-02	WIM
14106175	2015-02	WIM
2210495	2015-02	WFM
14901536	2015-02	GM
14903164	2015-02	WFM
14100118	2015-02	GM
4605004	2015-02	FM
4128311	2015-02	WIM
13002872	2015-02	WFM
5804418	2015-02	FM
5103410	2015-02	IM
3202046	2015-02	FM
407968	2015-02	CM
800295	2015-02	FM
3901165	2015-02	CM
607100	2015-02	IM
7101058	2015-02	IM
4611322	2015-02	GM
4601815	2015-02	FM
1500066	2015-02	GM
14102137	2015-02	IM
14110032	2015-02	IM
4130057	2015-02	GM
4168542	2015-02	FM
9000240	2015-02	IM
4110129	2015-02	WIM
1204378	2015-02	FM
1601520	2015-02	FM
4148894	2015-02	FM
1008013	2015-02	GM
5006961	2015-02	FM
7100612	2015-02	FM
1001493	2015-02	IM
1505793	2015-02	WIM
1501704	2015-02	FM
4148193	2015-02	FM
4171519	2015-02	FM
14107350	2015-02	IM
4158598	2015-02	FM
618438	2015-02	GM
14304503	2015-02	WIM
729019	2015-02	IM
14107260	2015-02	IM
106402	2015-02	FM
1607430	2015-02	FM
1202685	2015-02	FM
801887	2015-02	FM
1106457	2015-02	FM
910422	2015-02	FM
1604457	2015-02	FM
900060	2015-02	GM
2900521	2015-02	IM
2903237	2015-02	GM
917087	2015-02	FM
920258	2015-02	FM
900168	2015-02	GM
901237	2015-02	IM
905526	2015-02	IM
908215	2015-02	FM
5801087	2015-02	WFM
5800323	2015-02	IM
14202247	2015-02	WFM
4107918	2015-02	FM
919772	2015-02	FM
4149041	2015-02	FM
1129376	2015-02	FM
14203626	2015-02	WFM
4127650	2015-02	FM
117420	2015-02	FM
919470	2015-02	FM
2205033	2015-02	IM
1201808	2015-02	WFM
1000926	2015-02	FM
700126	2015-02	GM
13800574	2015-02	FM
502936	2015-02	FM
3400832	2015-02	IM
4106350	2015-02	IM
1207610	2015-02	FM
1119907	2015-02	WGM
1206575	2015-02	FM
700991	2015-02	FM
910546	2015-02	WFM
4113110	2015-02	WIM
4147235	2015-02	GM
1100637	2015-02	IM
14608154	2015-02	FM
14608162	2015-02	FM
808431	2015-02	FM
14900963	2015-02	FM
1124668	2015-02	GM
1116053	2015-02	FM
4603141	2015-02	FM
1201026	2015-02	IM
14401401	2015-02	IM
941328	2015-02	FM
4125681	2015-02	FM
4162340	2015-02	WIM
2001373	2015-02	FM
2908964	2015-02	FM
700193	2015-02	IM
12401803	2015-02	WFM
12401439	2015-02	IM
2901722	2015-02	IM
12501239	2015-02	FM
8600139	2015-02	IM
113034	2015-02	FM
2900491	2015-02	FM
4183380	2015-02	FM
200204	2015-02	FM
12500810	2015-02	FM
6300324	2015-02	FM
1601385	2015-02	FM
2900084	2015-02	GM
14502070	2015-02	IM
6302661	2015-02	WIM
502740	2015-02	FM
4125843	2015-02	FM
13603256	2015-02	WFM
4140214	2015-02	FM
719030	2015-02	IM
701548	2015-02	FM
1701223	2015-02	FM
3400590	2015-02	FM
3412610	2015-02	WFM
718874	2015-02	FM
24129178	2015-02	FM
4123123	2015-02	WFM
5200016	2015-02	GM
2200392	2015-02	IM
3100014	2015-02	FM
3405940	2015-02	FM
4415280	2015-02	CM
3900444	2015-02	CM
8400504	2015-02	WFM
2206765	2015-02	CM
5111080	2015-02	IM
5103444	2015-02	WCM
2217210	2015-02	FM
2280663	2015-02	FM
2006634	2015-02	FM
4405790	2015-02	FM
4625072	2015-02	FM
2900122	2015-02	IM
900460	2015-02	GM
924563	2015-02	FM
716405	2015-02	IM
800139	2015-02	IM
2100339	2015-02	IM
1206567	2015-02	FM
725943	2015-02	FM
726559	2015-02	IM
704415	2015-02	WFM
719617	2015-02	CM
724130	2015-02	WIM
2100517	2015-02	FM
730343	2015-02	WFM
4115228	2015-02	GM
7901631	2015-02	WIM
7900902	2015-02	WIM
12503592	2015-02	GM
604720	2015-02	FM
623806	2015-02	FM
602906	2015-02	IM
100781	2015-02	FM
4402049	2015-02	FM
13302736	2015-02	IM
401340	2015-02	IM
13600176	2015-02	FM
13601113	2015-02	IM
13600737	2015-02	WGM
800430	2015-02	FM
4608682	2015-02	WGM
4635515	2015-02	FM
1212591	2015-02	WFM
15000575	2015-02	FM
921394	2015-02	FM
915874	2015-02	GM
2072491	2015-02	WCM
12403407	2015-02	WFM
12401080	2015-02	CM
12406988	2015-02	WFM
4649605	2015-02	FM
12401404	2015-02	CM
12400360	2015-02	WFM
12401820	2015-02	IM
12404829	2015-02	WCM
19800029	2015-02	FM
14600684	2015-02	GM
2802325	2015-02	FM
24129151	2015-02	WFM
14505363	2015-02	FM
4605012	2015-02	FM
4171721	2015-02	FM
4115341	2015-02	GM
14119595	2015-02	FM
24620513	2015-02	IM
408638	2015-02	IM
2257459	2015-02	FM
4601998	2015-02	FM
8200092	2015-02	CM
14901315	2015-02	FM
4165586	2015-02	FM
311103	2015-02	IM
13501313	2015-02	FM
903701	2015-02	FM
6500200	2015-02	FM
4200322	2015-02	FM
14111829	2015-02	IM
100943	2015-02	FM
2100215	2015-02	IM
14110776	2015-02	IM
621366	2015-02	IM
6200036	2015-02	FM
113816	2015-02	IM
14401053	2015-02	IM
2047896	2015-02	GM
4128630	2015-02	FM
4171535	2015-02	FM
4108329	2015-02	IM
4123441	2015-02	WIM
2100096	2015-02	IM
4606400	2015-02	FM
2001381	2015-02	FM
14116090	2015-02	FM
4148061	2015-02	FM
4149289	2015-02	WFM
4616278	2015-02	IM
4634187	2015-02	WFM
24101583	2015-02	FM
2201771	2015-02	FM
2226189	2015-02	WIM
7301316	2015-02	FM
3901319	2015-02	FM
2001390	2015-02	FM
13504282	2015-02	WFM
13401327	2015-02	IM
14108577	2015-02	IM
13706993	2015-02	FM
14600390	2015-02	FM
1501860	2015-02	FM
1105850	2015-02	CM
13602373	2015-02	WIM
2019264	2015-02	WIM
4223314	2015-02	FM
13601164	2015-02	WFM
6000185	2015-02	FM
13501259	2015-02	IM
13501577	2015-02	FM
4154304	2015-02	FM
13603434	2015-02	WGM
4145151	2015-02	IM
2800128	2015-02	GM
4153901	2015-02	WFM
14104601	2015-02	IM
13602470	2015-02	WGM
2800136	2015-02	IM
4204905	2015-02	FM
2802368	2015-02	WIM
4500199	2015-02	WIM
4143299	2015-02	WFM
4132971	2015-02	FM
4203755	2015-02	FM
4201477	2015-02	FM
13601210	2015-02	FM
2026473	2015-02	IM
4302605	2015-02	WFM
4264312	2015-02	WIM
4201280	2015-02	FM
4200586	2015-02	FM
2100274	2015-02	IM
4179013	2015-02	FM
4124804	2015-02	FM
34139360	2015-02	CM
4108566	2015-02	FM
4120906	2015-02	FM
13505130	2015-02	IM
4175883	2015-02	FM
12400351	2015-02	IM
12400076	2015-02	GM
2250349	2015-02	FM
14110105	2015-02	FM
4902521	2015-02	CM
13701657	2015-02	WIM
14114453	2015-02	IM
14109476	2015-02	GM
14100096	2015-02	GM
305553	2015-02	FM
318337	2015-02	FM
4126840	2015-02	FM
7100884	2015-02	FM
6300847	2015-02	FM
4900316	2015-02	WFM
4101219	2015-02	GM
502030	2015-02	FM
502340	2015-02	WIM
12800236	2015-02	WIM
24115533	2015-02	FM
13700286	2015-02	WIM
6300332	2015-02	FM
4107810	2015-02	FM
24132535	2015-02	WFM
4165799	2015-02	FM
14916932	2015-02	WCM
402893	2015-02	GM
4120086	2015-02	GM
4120876	2015-02	IM
4120876	2015-02	IM
13800116	2015-02	FM
5204674	2015-02	FM
14201550	2015-02	FM
916692	2015-02	CM
4180623	2015-02	FM
704954	2015-02	IM
14400871	2015-02	FM
4900413	2015-02	FM
4179030	2015-02	FM
4701100	2015-02	WCM
12802581	2015-02	FM
12805432	2015-02	FM
2006731	2015-02	WIM
1101021	2015-02	FM
1117858	2015-02	FM
1105418	2015-02	CM
4147839	2015-02	IM
2014750	2015-02	FM
14105519	2015-02	FM
1108832	2015-02	FM
500836	2015-02	FM
2803089	2015-02	GM
1100483	2015-02	IM
14121514	2015-02	FM
4200853	2015-02	IM
4200519	2015-02	FM
2202549	2015-02	FM
3900630	2015-02	WIM
4137582	2015-02	WIM
13600052	2015-02	GM
110540	2015-02	FM
7000677	2015-02	WFM
4901673	2015-02	WCM
4123077	2015-02	IM
10201424	2015-02	FM
